,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,calendar_last_scraped,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,extra_people,guests_included
4108,Apartment,Entire home/apt,Real Bed,2,4,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,85.00,0.00,1
4109,Apartment,Entire home/apt,Real Bed,2,1000,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,4,1.0,3.0,1,1.0,39.00,10.00,2
4110,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,6,1.0,3.0,11,1.0,848.00,0.00,1
4111,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,2.0,6,1.0,25.00,0.00,1
4112,Bed and breakfast,Private room,Real Bed,2,30,moderate,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,1.0,2,1.0,18.00,5.00,1
4113,Apartment,Private room,Real Bed,10,56,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,1,1.0,1.0,0,1.0,23.00,7.00,1
4114,Apartment,Private room,Real Bed,1,6,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,1,1.0,1.0,0,1.0,90.00,50.00,1
4115,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,5,2.0,2.0,16,2.0,474.00,0.00,1
4116,Apartment,Private room,Real Bed,30,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,1.0,0,1.0,15.00,0.00,1
4117,Apartment,Private room,Real Bed,2,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,2,1.0,2.0,0,1.0,127.00,50.00,2
4118,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,12,6.0,10.0,1,4.0,600.00,0.00,1
4119,Apartment,Private room,Real Bed,2,10,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,1,1.0,1.0,0,1.0,71.00,0.00,1
4120,Serviced apartment,Private room,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,2,1.0,1.0,0,1.0,148.00,60.00,1
4121,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,2,1.0,1.0,0,1.0,78.00,0.00,1
4122,Apartment,Entire home/apt,Real Bed,31,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,4,2.0,2.0,0,1.0,42.00,0.00,1
4123,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,3,1.0,3.0,0,2.0,60.00,0.00,1
4124,Apartment,Private room,Real Bed,3,30,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,2,1.0,1.0,10,1.0,149.00,75.00,1
4125,Condominium,Entire home/apt,Real Bed,5,28,super_strict_60,2019-03-06 05:00:00,2019-03-06 05:00:00,6,2.0,2.0,0,2.0,423.00,0.00,6
4126,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-03-08 05:00:00,2019-03-08 05:00:00,10,4.0,4.0,0,2.0,150.00,10.00,6
4127,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,8,3.0,7.0,0,3.0,89.00,0.00,1
4128,Apartment,Private room,Real Bed,2,100,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,1,1.0,1.0,0,1.0,400.00,0.00,2
4129,House,Shared room,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,1,1.0,1.0,0,1.0,157.00,0.00,1
4130,Apartment,Private room,Real Bed,1,30,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,1,1.0,1.0,0,1.0,502.00,0.00,1
4131,Condominium,Private room,Real Bed,4,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,1.0,0,2.0,10.00,0.00,2
4132,Apartment,Shared room,Real Bed,29,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,1,1.0,1.0,0,1.0,243.00,0.00,1
4133,Apartment,Private room,Real Bed,29,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,1,1.0,1.0,0,1.0,243.00,0.00,1
4134,Boutique hotel,Private room,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,385.00,0.00,1
4135,Townhouse,Entire home/apt,Real Bed,3,182,super_strict_60,2019-03-06 05:00:00,2019-03-06 05:00:00,8,2.0,6.0,0,2.0,341.00,0.00,1
4136,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,2.0,0,1.0,30.00,0.00,1
4137,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,2019-03-06 05:00:00,2019-03-06 05:00:00,2,1.0,1.0,0,1.0,230.00,17.00,2
4138,Apartment,Private room,Real Bed,2,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,35.00,0.00,1
4139,Apartment,Private room,Real Bed,1,28,strict_14_with_grace_period,2019-03-07 05:00:00,2019-03-07 05:00:00,2,1.0,1.0,1,1.0,80.00,50.00,1
4140,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,7,4.0,4.0,1,3.0,120.00,25.00,3
4141,Condominium,Entire home/apt,Real Bed,7,7,flexible,2019-03-06 05:00:00,2019-03-06 05:00:00,6,2.0,4.0,0,1.0,225.00,0.00,1
4142,Bed and breakfast,Private room,Real Bed,1,30,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,3,0.0,2.0,0,1.0,447.00,0.00,1
4143,Condominium,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,2,0.0,1.0,0,1.0,597.00,0.00,1
4144,House,Private room,Real Bed,1,3,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,2,1.0,1.0,0,1.0,58.00,0.00,1
4145,Apartment,Entire home/apt,Real Bed,2,5,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,4,1.0,1.0,0,1.0,60.00,0.00,1
4146,Condominium,Private room,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,5,2.0,2.0,1,1.0,64.00,20.00,1
4147,Apartment,Entire home/apt,Real Bed,1,7,flexible,2019-03-07 05:00:00,2019-03-07 05:00:00,2,1.0,1.0,0,1.0,151.00,0.00,1
4148,Serviced apartment,Entire home/apt,Real Bed,2,12,moderate,2019-02-11 05:00:00,2019-02-11 05:00:00,3,1.0,2.0,1,1.0,459.00,0.00,1
4149,Apartment,Private room,Real Bed,28,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,447.00,0.00,1
4150,Boutique hotel,Private room,Real Bed,2,1125,strict_14_with_grace_period,2019-02-18 05:00:00,2019-02-18 05:00:00,2,1.0,1.0,0,1.0,237.00,0.00,1
4151,Villa,Private room,Real Bed,1,1125,flexible,2019-03-07 05:00:00,2019-03-07 05:00:00,2,1.0,1.0,1,1.0,60.00,30.00,2
4152,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,4,1.0,3.0,10,1.5,257.00,0.00,1
4154,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,16,8.0,10.0,0,2.0,199.00,40.00,12
4155,Apartment,Entire home/apt,Real Bed,32,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,5,2.0,2.0,0,1.0,72.00,0.00,1
4156,Apartment,Shared room,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,2,1.0,2.0,1,1.0,74.00,0.00,1
4157,Boutique hotel,Private room,Real Bed,1,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,2.0,0,1.0,150.00,150.00,2
4158,Apartment,Private room,Real Bed,1,5,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,1,0.0,1.0,4,1.0,30.00,0.00,1
4159,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-06 05:00:00,2019-03-06 05:00:00,1,1.0,1.0,0,1.0,125.00,0.00,1
4160,Apartment,Entire home/apt,Real Bed,31,365,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,6,2.0,4.0,0,1.0,46.00,5.00,5
4161,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,3,0.0,1.0,0,1.0,221.00,0.00,1
4162,Apartment,Entire home/apt,Real Bed,2,14,strict_14_with_grace_period,2019-03-07 05:00:00,2019-03-07 05:00:00,2,1.0,1.0,6,1.0,109.00,0.00,1
4163,Hotel,Private room,Real Bed,1,30,strict_14_with_grace_period,2019-02-18 05:00:00,2019-02-18 05:00:00,1,1.0,1.0,0,1.0,195.00,0.00,1
4164,Apartment,Private room,Real Bed,3,20,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,3,1.0,2.0,6,1.0,35.00,15.00,2
4165,Townhouse,Private room,Real Bed,1,1125,strict_14_with_grace_period,2019-03-07 05:00:00,2019-03-07 05:00:00,1,1.0,1.0,4,2.5,37.00,40.00,1
4166,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,6,3.0,4.0,0,3.0,3544.00,0.00,1
4167,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-03-11 04:00:00,2019-03-11 04:00:00,4,2.0,2.0,5,1.0,79.00,0.00,1
4168,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,3,0.0,3.0,1,1.0,101.00,0.00,1
4169,Hostel,Private room,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,4,1.0,2.0,0,1.0,534.00,0.00,1
4170,Apartment,Shared room,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,10,1.0,1.0,0,2.0,58.00,0.00,1
4171,Apartment,Shared room,Real Bed,29,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,1,1.0,1.0,0,1.0,188.00,0.00,1
4172,Apartment,Private room,Real Bed,1,1,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,44.00,10.00,1
4173,Apartment,Private room,Real Bed,2,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,1.0,0,1.0,55.00,0.00,1
4174,Apartment,Entire home/apt,Real Bed,5,1125,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,4,2.0,2.0,0,1.0,1119.00,0.00,1
4175,Condominium,Entire home/apt,Real Bed,2,20,flexible,2019-02-16 05:00:00,2019-02-16 05:00:00,7,3.0,5.0,0,2.0,79.00,0.00,1
4176,Apartment,Entire home/apt,Real Bed,4,21,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,4,0.0,1.0,0,1.0,248.00,0.00,1
4177,Apartment,Private room,Real Bed,5,30,flexible,2019-03-07 05:00:00,2019-03-07 05:00:00,1,1.0,1.0,0,1.0,43.00,0.00,1
4178,Apartment,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,7,2.0,4.0,1,1.0,1052.00,100.00,4
4179,Apartment,Entire home/apt,Real Bed,2,90,moderate,2019-02-11 05:00:00,2019-02-11 05:00:00,2,1.0,1.0,23,1.0,108.00,45.00,2
4180,Apartment,Entire home/apt,Real Bed,2,1084,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,4,2.0,2.0,3,1.0,75.00,30.00,1
4181,Farm stay,Private room,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,3,1.0,3.0,0,1.0,2496.00,0.00,1
4182,Bed and breakfast,Private room,Real Bed,1,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,1.0,0,2.0,25.00,0.00,1
4183,Apartment,Entire home/apt,Real Bed,5,5,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,6,2.0,4.0,0,1.0,1499.00,0.00,1
4184,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,6,2.0,4.0,0,1.0,150.00,0.00,1
4185,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,4,1.0,1.0,4,1.0,261.00,0.00,1
4186,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,4,1.0,1.0,0,1.0,769.00,0.00,1
4187,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,3,1.0,1.0,0,1.0,200.00,0.00,1
4188,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,1,1.0,1.0,0,1.5,23.00,0.00,1
4189,Apartment,Private room,Real Bed,2,30,flexible,2019-02-16 05:00:00,2019-02-16 05:00:00,2,1.0,1.0,0,1.0,45.00,0.00,1
4190,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,1.0,2,2.0,30.00,0.00,1
4191,Guesthouse,Private room,Real Bed,32,180,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,1,1.0,1.0,10,1.0,16.00,0.00,1
4192,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,3,1.0,2.0,0,1.0,158.00,0.00,1
4193,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-03-11 04:00:00,2019-03-11 04:00:00,4,2.0,3.0,3,1.0,416.00,0.00,1
4194,Hotel,Private room,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,3,1.0,2.0,3,1.0,298.00,0.00,1
4195,Apartment,Entire home/apt,Real Bed,1,7,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,0.0,1.0,3,1.0,298.00,0.00,1
4196,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,1,1.0,1.0,1,1.0,53.00,0.00,1
4197,Other,Entire home/apt,Real Bed,1,1125,super_strict_60,2019-03-06 05:00:00,2019-03-06 05:00:00,5,2.0,3.0,0,2.0,150.00,0.00,1
4198,Serviced apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,1798.00,0.00,1
4199,Boutique hotel,Private room,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,6,1.0,4.0,0,1.0,359.00,0.00,1
4200,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2019-02-16 05:00:00,2019-02-16 05:00:00,4,1.0,1.0,3,1.0,28.00,0.00,1
4201,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,3,1.0,1.0,3,1.0,50.00,10.00,2
4202,Apartment,Private room,Real Bed,1,15,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,1,2.0,2.0,0,1.0,132.00,170.00,2
4203,Apartment,Private room,Real Bed,1,15,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,2,1.0,675.00,250.00,2
4204,Apartment,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,6,3.0,6.0,32,2.0,105.00,20.00,4
4205,House,Entire home/apt,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,393.00,0.00,1
4206,Apartment,Entire home/apt,Real Bed,3,180,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,4,1.0,2.0,93,1.5,164.00,50.00,2
4207,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-02-16 05:00:00,2019-02-16 05:00:00,2,1.0,2.0,1,1.0,60.00,0.00,2
4208,Apartment,Entire home/apt,Real Bed,30,1000,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,5,3.0,5.0,0,1.0,148.00,50.00,1
4209,Apartment,Private room,Real Bed,1,3,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,70.00,0.00,1
4210,House,Private room,Real Bed,3,23,moderate,2019-03-07 05:00:00,2019-03-07 05:00:00,2,1.0,2.0,166,1.0,33.00,0.00,1
4211,House,Private room,Real Bed,1,31,moderate,2019-02-16 05:00:00,2019-02-16 05:00:00,3,1.0,2.0,2,1.0,80.00,0.00,1
4212,Apartment,Private room,Real Bed,3,27,strict_14_with_grace_period,2019-03-07 05:00:00,2019-03-07 05:00:00,2,1.0,1.0,125,1.0,89.00,30.00,1
4213,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,4,1.0,2.0,0,1.0,206.00,0.00,1
4214,Apartment,Private room,Real Bed,4,1125,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,3,1.0,2.0,11,1.0,160.00,87.00,1
4215,Loft,Entire home/apt,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,4,2.0,2.0,0,1.0,301.00,40.00,1
4216,Serviced apartment,Entire home/apt,Real Bed,1,11,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,4,2.0,3.0,0,2.0,500.00,50.00,3
4217,Bed and breakfast,Private room,Real Bed,1,10,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,5,2.0,5.0,0,1.0,173.00,0.00,1
4218,Guest suite,Entire home/apt,Real Bed,3,60,moderate,2019-03-06 05:00:00,2019-03-06 05:00:00,2,1.0,1.0,48,1.0,89.00,0.00,2
4219,Apartment,Entire home/apt,Real Bed,1,31,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,3,1.0,1.0,1,1.0,714.00,200.00,2
4220,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2019-03-07 05:00:00,2019-03-07 05:00:00,2,1.0,2.0,0,1.0,50.00,15.00,1
4221,Boutique hotel,Private room,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,5,1.0,447.00,0.00,1
4222,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,3,1.0,1.0,0,1.0,149.00,0.00,1
4223,Apartment,Private room,Real Bed,1,1125,moderate,2019-02-11 05:00:00,2019-02-11 05:00:00,2,1.0,4.0,0,2.0,250.00,250.00,1
4224,House,Entire home/apt,Real Bed,2,4,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,6,1.0,3.0,0,2.0,601.00,0.00,1
4225,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,6,2.0,2.0,0,2.0,601.00,0.00,1
4226,Townhouse,Private room,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,6,2.0,5.0,0,1.0,60.00,25.00,2
4227,Apartment,Entire home/apt,Real Bed,2,15,flexible,2019-02-16 05:00:00,2019-02-16 05:00:00,4,2.0,3.0,0,1.0,75.00,0.00,1
4228,Apartment,Entire home/apt,Real Bed,4,89,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,3,1.0,3.0,0,1.0,601.00,100.00,1
4229,Apartment,Entire home/apt,Real Bed,1,365,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,0.0,1.0,0,1.5,699.00,0.00,1
4230,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2019-03-11 04:00:00,2019-03-11 04:00:00,2,0.0,1.0,2,1.0,950.00,50.00,1
4231,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,1.0,0,1.0,32.00,0.00,1
4232,Serviced apartment,Entire home/apt,Real Bed,1,90,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,4,1.0,2.0,0,1.0,221.00,0.00,1
4233,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,997.00,0.00,1
4234,Apartment,Private room,Real Bed,1,3,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,1,1.0,1.0,0,1.0,20.00,0.00,1
4235,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,4,2.0,2.0,1,2.0,400.00,0.00,1
4236,Apartment,Private room,Real Bed,2,1125,flexible,2019-03-08 05:00:00,2019-03-08 05:00:00,2,1.0,1.0,1,1.0,57.00,0.00,1
4237,Loft,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,4,0.0,2.0,0,1.0,597.00,0.00,1
4238,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,3,1.0,2.0,0,1.0,75.00,0.00,1
4239,House,Entire home/apt,Real Bed,1,30,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,6,2.0,4.0,1,1.0,110.00,15.00,4
4240,Apartment,Private room,Real Bed,4,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,1,1.0,1.0,0,1.0,74.00,0.00,1
4241,Boutique hotel,Private room,Real Bed,3,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,2,1.0,1.0,0,1.0,475.00,0.00,1
4242,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,4,1.0,3.0,2,1.0,981.00,50.00,4
4243,Apartment,Shared room,Real Bed,3,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,12,1.0,12.0,2,3.0,251.00,250.00,1
4244,Boutique hotel,Private room,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,2,1.0,1.0,1,1.0,111.00,0.00,1
4245,Bed and breakfast,Private room,Real Bed,1,22,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,0,1.0,298.00,0.00,1
4246,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,1,1.0,1.0,0,1.0,560.00,0.00,1
4247,Apartment,Private room,Real Bed,32,179,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,1,1.0,1.0,0,3.0,27.00,10.00,1
4248,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,6,3.0,5.0,1,2.0,262.00,0.00,6
4249,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,4,1.0,2.0,16,1.0,298.00,0.00,2
4250,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,10,4.0,5.0,0,1.0,200.00,20.00,4
4251,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-02-18 05:00:00,2019-02-18 05:00:00,4,2.0,3.0,2,1.0,132.00,0.00,1
4252,House,Entire home/apt,Real Bed,3,10,moderate,2019-02-11 05:00:00,2019-02-11 05:00:00,7,2.0,5.0,0,2.0,172.00,150.00,1
4253,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,4,3.0,2.0,0,2.0,511.00,0.00,1
4254,Apartment,Shared room,Real Bed,1,7,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,1,1.0,3.0,0,1.0,78.00,0.00,1
4255,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,4,1.0,2.0,0,1.0,466.00,0.00,1
4256,Apartment,Private room,Real Bed,2,28,moderate,2019-02-11 05:00:00,2019-02-11 05:00:00,2,1.0,1.0,0,1.0,142.00,0.00,2
4257,Apartment,Entire home/apt,Real Bed,3,79,strict_14_with_grace_period,2019-02-18 05:00:00,2019-02-18 05:00:00,6,2.0,6.0,2,1.0,448.00,60.00,3
4258,Apartment,Entire home/apt,Real Bed,30,1125,moderate,2019-02-11 05:00:00,2019-02-11 05:00:00,2,1.0,1.0,0,1.0,601.00,0.00,1
4259,Serviced apartment,Entire home/apt,Real Bed,3,1125,moderate,2019-03-08 05:00:00,2019-03-08 05:00:00,6,3.0,4.0,0,1.0,200.00,14.00,2
4260,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-02-16 05:00:00,2019-02-16 05:00:00,4,2.0,4.0,0,1.0,54.00,0.00,4
4261,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,1.0,2,1.0,502.00,0.00,1
4262,Apartment,Entire home/apt,Real Bed,4,30,flexible,2019-02-11 05:00:00,2019-02-11 05:00:00,6,3.0,3.0,0,2.0,2301.00,0.00,1
4263,Apartment,Entire home/apt,Real Bed,7,90,strict_14_with_grace_period,2019-02-11 05:00:00,2019-02-11 05:00:00,4,2.0,3.0,0,1.0,131.00,0.00,1
4264,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2019-03-08 05:00:00,2019-03-08 05:00:00,4,1.0,3.0,0,1.0,39.00,10.00,2
4265,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-03-08 05:00:00,2019-03-08 05:00:00,8,3.0,3.0,2,2.0,120.00,20.00,7
4266,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2019-02-16 05:00:00,2019-02-16 05:00:00,6,2.0,4.0,0,1.5,95.00,15.00,4
4267,Guest suite,Entire home/apt,Real Bed,2,1125,moderate,2019-02-16 05:00:00,2019-02-16 05:00:00,4,0.0,2.0,0,1.0,100.00,0.00,1
4268,Serviced apartment,Entire home/apt,Real Bed,1,99,flexible,2019-03-07 05:00:00,2019-03-07 05:00:00,3,0.0,2.0,0,1.0,161.00,0.00,3
4269,House,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,2019-03-06 05:00:00,2019-03-06 05:00:00,16,5.0,11.0,0,5.5,1295.00,0.00,1
4270,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2019-03-11 04:00:00,2019-03-11 04:00:00,2,1.0,2.0,0,1.0,101.00,15.00,2
4271,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-03-11 04:00:00,2019-03-11 04:00:00,3,0.0,2.0,1,1.0,777.00,150.00,1
4272,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,2019-03-06 05:00:00,2019-03-06 05:00:00,2,1.0,1.0,0,1.0,230.00,17.00,2
4273,Condominium,Entire home/apt,Real Bed,1,365,super_strict_60,2019-03-06 05:00:00,2019-03-06 05:00:00,4,1.0,3.0,0,1.0,287.00,17.00,2
